ID,SYMBOL,ICUvsNON_LFC,ICUvsNON_FDR
ENSG00000287201,NA,3.799221692,0.039802735
ENSG00000101347,SAMHD1,-0.983583853,0.039812848
ENSG00000053371,AKR7A2,-1.25557669,0.039874152
ENSG00000140931,CMTM3,1.030119716,0.039874152
ENSG00000159307,SCUBE1,-2.57469539,0.039874152
ENSG00000160013,PTGIR,3.087806591,0.039902961
ENSG00000275944,RP11-104J23.1,-2.800290911,0.039902961
ENSG00000166145,SPINT1,1.31369081,0.03990619
ENSG00000282988,RP1-34B20.21,3.357892104,0.039980106
ENSG00000286646,NA,3.000519365,0.040008039
ENSG00000222046,DCDC2B,-1.885859648,0.040022906
ENSG00000242104,RP11-340E6.1,-2.618374309,0.040022906
ENSG00000229647,AC007879.7,3.51494851,0.040024171
ENSG00000033627,ATP6V0A1,1.188091941,0.04003944
ENSG00000122970,IFT81,-1.349916133,0.040113798
ENSG00000132950,ZMYM5,0.75257962,0.04013059
ENSG00000171815,PCDHB1,-2.063205087,0.04013059
ENSG00000198829,SUCNR1,2.341048099,0.04013059
ENSG00000223704,LINC01422,-1.973748755,0.04013059
ENSG00000254473,RP11-522I20.3,-1.423297365,0.04013059
ENSG00000039319,ZFYVE16,1.131698811,0.040131799
ENSG00000103335,PIEZO1,1.122296099,0.040195236
ENSG00000178860,MSC,3.168428001,0.040195236
ENSG00000151729,SLC25A4,-0.91472022,0.04034076
ENSG00000206053,HN1L,-0.894809093,0.04034076
ENSG00000287143,NA,-2.442978611,0.04034076
ENSG00000133256,PDE6B,-1.24780191,0.040355526
ENSG00000106125,FAM188B,-2.337859251,0.040364681
ENSG00000131437,KIF3A,-1.104828924,0.040364681
ENSG00000144659,SLC25A38,-0.817549377,0.040364681
ENSG00000154114,TBCEL,-0.752741818,0.040364681
ENSG00000179085,DPM3,-0.968589285,0.040364681
ENSG00000204304,PBX2,1.144058099,0.040364681
ENSG00000173988,LRRC63,-3.048192755,0.04039843
ENSG00000224687,RASAL2-AS1,1.742196213,0.04039843
ENSG00000097033,SH3GLB1,0.625019568,0.040407887
ENSG00000085465,OVGP1,-1.651833059,0.040508573
ENSG00000095015,MAP3K1,0.886828755,0.040508573
ENSG00000121579,NAA50,0.721079128,0.040508573
ENSG00000162105,SHANK2,-1.433845604,0.040508573
ENSG00000197870,PRB3,3.321532998,0.040508573
ENSG00000231711,LINC00899,-1.025874701,0.040508573
ENSG00000241170,RP11-147I3.1,1.464930803,0.040508573
ENSG00000274444,RP11-128A17.2,-2.541389317,0.040508573
ENSG00000213889,PPM1N,1.835503929,0.040590023
ENSG00000119953,SMNDC1,0.781296742,0.040670676
ENSG00000164953,TMEM67,-1.491784729,0.040798713
ENSG00000185896,LAMP1,0.826287738,0.040798713
ENSG00000149476,TKFC,-0.823610286,0.040799831
ENSG00000171428,NAT1,-0.986969721,0.040799831
ENSG00000174586,ZNF497,-1.726880448,0.040799831
ENSG00000006118,TMEM132A,1.66510015,0.040842166
ENSG00000105173,CCNE1,1.475268556,0.040842166
ENSG00000116729,WLS,-0.824934952,0.040842166
ENSG00000143815,LBR,0.878552797,0.040842166
ENSG00000198894,CIPC,-0.872974837,0.040842166
ENSG00000109332,UBE2D3,0.653506701,0.040874364
ENSG00000090861,AARS,-0.688179606,0.040881132
ENSG00000101210,EEF1A2,3.425953973,0.040935755
ENSG00000188177,ZC3H6,-0.992878651,0.040938786
ENSG00000272894,RP5-1159O4.1,-1.243792366,0.040985243
ENSG00000167461,RAB8A,1.262471141,0.041002449
ENSG00000272662,RP11-190C22.8,-3.026927023,0.041002449
ENSG00000142627,EPHA2,1.41636731,0.041073566
ENSG00000163820,FYCO1,-0.691798533,0.041073566
ENSG00000176994,SMCR8,1.121022253,0.041073566
ENSG00000179774,ATOH7,-3.565242412,0.041097787
ENSG00000228723,SRGAP3-AS2,-1.812707908,0.041097787
ENSG00000172250,SERHL,-2.861941402,0.041149993
ENSG00000229983,RP11-15I11.2,-3.567272663,0.041187618
ENSG00000130449,ZSWIM6,0.989874131,0.041252802
ENSG00000146540,C7orf50,-1.130429899,0.041282106
ENSG00000152705,CATSPER3,-1.515188783,0.041321301
ENSG00000172671,ZFAND4,-1.187765532,0.041321301
ENSG00000103264,FBXO31,-0.946518591,0.041325867
ENSG00000120658,ENOX1,-2.894986131,0.041325867
ENSG00000158106,RHPN1,-1.474397223,0.041349475
ENSG00000156042,CFAP70,-2.057650721,0.041407018
ENSG00000240770,C21orf91-OT1,1.987431723,0.041407018
ENSG00000104324,CPQ,1.247253046,0.041419223
ENSG00000109861,CTSC,0.652864803,0.041419223
ENSG00000258857,RP11-247L20.3,-2.324283456,0.041438762
ENSG00000134061,CD180,1.357150687,0.041468354
ENSG00000178996,SNX18,0.71749894,0.041517158
ENSG00000198673,FAM19A2,1.577939448,0.041517158
ENSG00000258699,RP11-356K23.2,-2.485610382,0.041517158
ENSG00000129353,SLC44A2,0.880871669,0.041517502
ENSG00000275494,RP11-266L9.8,-1.822835314,0.041517502
ENSG00000177946,CENPBD1,-0.822913185,0.041567853
ENSG00000110057,UNC93B1,-1.087788363,0.041623603
ENSG00000111344,RASAL1,1.982710961,0.041711002
ENSG00000196724,ZNF418,-1.398068696,0.041774607
ENSG00000247311,CTC-441N14.2,-1.742559346,0.041824849
ENSG00000259577,RP11-430B1.2,-1.458126965,0.041824849
ENSG00000146918,NCAPG2,0.767119597,0.041829014
ENSG00000183570,PCBP3,2.803537075,0.041829014
ENSG00000197180,CH17-340M24.3,-1.514630785,0.042088122
ENSG00000260008,RP11-732A21.2,-2.064965054,0.042088122
ENSG00000204323,SMIM5,-0.881280829,0.04213897
ENSG00000157368,IL34,-1.342661831,0.042189398
ENSG00000269054,CTD-2619J13.3,-1.643974074,0.042189398
ENSG00000136694,IL36A,6.21223021,0.042201718
ENSG00000158545,ZC3H18,1.255476144,0.042201718
ENSG00000255458,RP11-539G18.3,-2.10101273,0.042201718
ENSG00000101474,APMAP,0.652490719,0.042255209
ENSG00000042088,TDP1,-0.656008094,0.042279499
ENSG00000170271,FAXDC2,-1.516203,0.042291891
ENSG00000286044,NA,3.352795093,0.042308732
ENSG00000174898,CATSPERD,-2.342632335,0.042354798
ENSG00000134954,ETS1,0.991288972,0.042367477
ENSG00000160886,LY6K,1.755088261,0.042367477
ENSG00000163016,ALMS1P1,-1.834809758,0.042367477
ENSG00000286813,NA,2.81615222,0.042367477
ENSG00000164951,PDP1,0.811679956,0.042409337
ENSG00000224729,PCOLCE-AS1,-1.969513093,0.042439218
ENSG00000257715,RP11-256L6.2,3.387926861,0.042453027
ENSG00000131126,TEX101,2.321127814,0.042486836
ENSG00000151465,CDC123,0.855094673,0.042517351
ENSG00000103507,BCKDK,1.216992151,0.042532455
ENSG00000151320,AKAP6,-1.280950171,0.042532455
ENSG00000160307,S100B,1.707521761,0.04254902
ENSG00000111837,MAK,-0.857914802,0.042549882
ENSG00000215440,NPEPL1,-0.953476036,0.042549882
ENSG00000143398,PIP5K1A,0.752920611,0.042557878
ENSG00000272009,RP1-313I6.12,-1.499351496,0.042562164
ENSG00000165182,CXorf58,-1.28432616,0.042576463
ENSG00000159640,ACE,-1.674030366,0.042635792
ENSG00000107672,NSMCE4A,-1.083176618,0.042742649
ENSG00000114019,AMOTL2,1.079900141,0.042742649
ENSG00000091536,MYO15A,-1.473107665,0.042864142
ENSG00000080166,DCT,-3.765557969,0.042894872
ENSG00000135972,MRPS9,-0.807038943,0.042894872
ENSG00000205129,C4orf47,-1.709763022,0.042894872
ENSG00000226887,ERVMER34-1,1.95396318,0.042894872
ENSG00000104497,SNX16,1.102104906,0.042938148
ENSG00000140067,FAM181A,-1.87053651,0.04298248
ENSG00000197641,SERPINB13,2.142621149,0.04298248
ENSG00000007933,FMO3,-1.447769257,0.042988024
ENSG00000146232,NFKBIE,1.40114677,0.042988024
ENSG00000161647,MPP3,1.476830799,0.042988024
ENSG00000038219,BOD1L1,0.988197287,0.043021269
ENSG00000046653,GPM6B,-1.535287482,0.043021269
ENSG00000269335,IKBKG,1.776014191,0.043021269
ENSG00000166455,C16orf46,-2.733054584,0.043030091
ENSG00000150051,MKX,-1.807156878,0.043033125
ENSG00000225791,TRAM2-AS1,-1.071939559,0.043049284
ENSG00000074181,NOTCH3,1.352206849,0.043057686
ENSG00000104635,SLC39A14,1.077440831,0.043098024
ENSG00000162999,DUSP19,-1.549668369,0.043098024
ENSG00000166199,ALKBH3,-0.66440564,0.043098024
ENSG00000233725,LINC00284,-1.270245767,0.043098024
ENSG00000261886,RP11-63A1.1,-2.483166977,0.043098024
ENSG00000162620,LRRIQ3,-1.378075757,0.043110773
ENSG00000152076,CCDC74B,-1.459219095,0.043152321
ENSG00000156413,FUT6,1.033877359,0.043237607
ENSG00000033800,PIAS1,0.742123626,0.04325906
ENSG00000100014,SPECC1L,0.751833545,0.04325906
ENSG00000130559,CAMSAP1,-0.660113991,0.04325906
ENSG00000119888,EPCAM,-0.913572766,0.04327714
ENSG00000133874,RNF122,1.535348978,0.043278148
ENSG00000183048,SLC25A10,-1.293763853,0.043324006
ENSG00000196154,S100A4,1.81180906,0.043324006
ENSG00000267547,RP11-686D22.4,-1.956489415,0.043324006
ENSG00000115902,SLC1A4,-1.070042662,0.043329111
ENSG00000096996,IL12RB1,1.988484817,0.04346967
ENSG00000224157,HCG14,-2.500487753,0.043487438
ENSG00000110492,MDK,-1.029035448,0.043489362
ENSG00000161270,NPHS1,3.253565584,0.043494679
ENSG00000225051,HMGB3P22,-3.163166463,0.043494679
ENSG00000111684,LPCAT3,1.68072622,0.043620136
ENSG00000164091,WDR82,0.738453122,0.043657029
ENSG00000169908,TM4SF1,1.646906264,0.04366982
ENSG00000270164,LINC01480,1.833120189,0.04366982
ENSG00000253773,C8orf37-AS1,-1.685957622,0.043722593
ENSG00000205838,TTC23L,-1.481994933,0.043757424
ENSG00000269119,HNRNPA1P52,3.800679493,0.043757424
ENSG00000275585,CH17-118O6.3,-3.845415418,0.043757424
ENSG00000168297,PXK,0.773202916,0.043813712
ENSG00000276422,RP11-144A16.8,-2.133558315,0.043882085
ENSG00000102362,SYTL4,1.078621581,0.043901891
ENSG00000139168,ZCRB1,-0.810297611,0.043921131
ENSG00000146021,KLHL3,-1.145056132,0.043943509
ENSG00000197976,AKAP17A,0.660065748,0.043943509
ENSG00000180881,CAPS2,-1.622448122,0.043956677
ENSG00000124570,SERPINB6,-0.658545173,0.043971986
ENSG00000134759,ELP2,-0.71109878,0.043971986
ENSG00000169064,ZBBX,-1.943034374,0.043971986
ENSG00000189127,ANKRD34B,3.195769891,0.043971986
ENSG00000272654,RP11-422P24.11,-1.758673483,0.044001045
ENSG00000247796,CTD-2366F13.1,-1.392235496,0.044025508
ENSG00000212743,RP11-563J2.3,2.304963884,0.044049582
ENSG00000198589,LRBA,-0.671966583,0.044053014
ENSG00000183161,FANCF,-0.971915044,0.044055834
ENSG00000181222,POLR2A,1.166666949,0.044067756
ENSG00000101333,PLCB4,-1.295216189,0.044104127
ENSG00000228212,OFD1P17,-2.694102671,0.04416113
ENSG00000204634,TBC1D8,-1.61897304,0.044186057
ENSG00000118564,FBXL5,0.837221214,0.044216534
ENSG00000123570,RAB9B,-1.888152764,0.04425681
ENSG00000133318,RTN3,0.682200489,0.04425681
ENSG00000141376,BCAS3,-1.069460622,0.04425681
ENSG00000148429,USP6NL,0.773872324,0.04425681
ENSG00000164978,NUDT2,-0.997627506,0.04425681
ENSG00000170430,MGMT,-1.334456848,0.04425681
ENSG00000198833,UBE2J1,0.696063884,0.044287568
ENSG00000255311,RP11-160H12.2,-2.121002397,0.044287568
ENSG00000172007,RAB33B,0.806159341,0.044359436
ENSG00000091542,ALKBH5,-0.649851457,0.044393822
ENSG00000125823,CSTL1,-2.402559762,0.044393822
ENSG00000007541,PIGQ,-0.882291552,0.044472801
ENSG00000147130,ZMYM3,-0.876483174,0.0444784
ENSG00000125447,GGA3,0.836620118,0.044494424
ENSG00000022277,RTFDC1,0.895363578,0.044496209
ENSG00000108582,CPD,1.023311676,0.044496209
ENSG00000138821,SLC39A8,1.159268071,0.044496209
ENSG00000242808,SOX2-OT,-1.339445884,0.044496209
ENSG00000243646,IL10RB,1.340347469,0.044496209
ENSG00000281491,DNAJB5-AS1,2.030640177,0.044496209
ENSG00000237638,AC007386.2,-1.366551831,0.044578482
ENSG00000246394,RP11-386I8.6,-2.506514245,0.044578482
ENSG00000117410,ATP6V0B,0.788524363,0.04461773
ENSG00000127663,KDM4B,1.224255476,0.044632231
ENSG00000109079,TNFAIP1,1.037171581,0.044659195
ENSG00000126838,PZP,-1.779815548,0.044659195
ENSG00000197122,SRC,0.987743283,0.044659195
ENSG00000101213,PTK6,0.923545692,0.044662919
ENSG00000165238,WNK2,-1.210866545,0.044676297
ENSG00000162892,IL24,3.958065498,0.044733623
ENSG00000173801,JUP,1.341746719,0.044733623
ENSG00000236114,RP11-517P14.7,-1.984027796,0.044733623
ENSG00000114850,SSR3,0.667338297,0.044848861
ENSG00000157045,NTAN1,1.096610151,0.044868821
ENSG00000262468,LINC01569,-1.098755331,0.044883601
ENSG00000137642,SORL1,1.383329059,0.044888043
ENSG00000114654,EFCC1,-1.898670645,0.044910387
ENSG00000160218,TRAPPC10,1.400050601,0.044912479
ENSG00000186960,LINC01551,-1.802849242,0.044917067
ENSG00000231057,RP11-122M14.1,-1.754911455,0.044943599
ENSG00000251576,LINC01267,-1.997863425,0.044987824
ENSG00000132664,POLR3F,-0.781851909,0.044999536
ENSG00000120832,MTERF2,-1.153862534,0.045005015
ENSG00000161981,SNRNP25,-0.956427819,0.045006249
ENSG00000270179,RP11-159N11.4,-1.364987651,0.045018868
ENSG00000109111,SUPT6H,1.108980326,0.045029544
ENSG00000157933,SKI,1.21555546,0.04504426
ENSG00000133247,KMT5C,-0.983109353,0.045076544
ENSG00000100439,ABHD4,1.029845276,0.045090184
ENSG00000182791,CCDC87,-2.023308209,0.045090184
ENSG00000197953,AADACL2,-1.995508685,0.045097103
ENSG00000082196,C1QTNF3,-1.27083991,0.045117527
ENSG00000162373,BEND5,-2.024941759,0.045117527
ENSG00000212694,LINC01089,-0.958926429,0.045117527
ENSG00000173918,C1QTNF1,3.909837675,0.045123873
ENSG00000197043,ANXA6,0.917797825,0.045124048
ENSG00000145687,SSBP2,-0.889224262,0.045139156
ENSG00000229109,RP11-439K3.1,-1.53025238,0.045139156
ENSG00000163596,ICA1L,-1.532208812,0.045165786
ENSG00000054392,HHAT,-1.056060283,0.045173752
ENSG00000110400,NECTIN1,1.67573714,0.045173752
ENSG00000150636,CCDC102B,-1.77011227,0.045173752
ENSG00000173209,AHSA2,-1.067812416,0.045173752
ENSG00000262089,RP11-589P10.5,1.359118407,0.045173752
ENSG00000285999,NA,1.614659751,0.045173752
ENSG00000251580,RP11-539L10.3,-1.722540002,0.045232799
ENSG00000178665,ZNF713,-1.988797435,0.04527304
ENSG00000120158,RCL1,-0.719254837,0.04533178
ENSG00000274583,FAM74A4,-3.327878976,0.04533178
ENSG00000172375,C2CD2L,-0.810145641,0.045334957
ENSG00000224792,IQCF4,-3.746385053,0.045352844
ENSG00000113273,ARSB,1.120657679,0.045384821
ENSG00000117090,SLAMF1,2.380064013,0.045388506
ENSG00000116793,PHTF1,-0.681034457,0.045476783
ENSG00000251279,CTC-436P18.1,-3.475547648,0.045503219
ENSG00000126822,PLEKHG3,1.265315833,0.045532265
ENSG00000156970,BUB1B,1.482331485,0.045532265
ENSG00000170961,HAS2,1.882121312,0.045532265
ENSG00000071127,WDR1,0.862121698,0.045583447
ENSG00000236901,MIR600HG,-1.022663922,0.045640375
ENSG00000205593,DENND6B,-1.502601411,0.045672272
ENSG00000109205,ODAM,2.871537323,0.045698962
ENSG00000157388,CACNA1D,-1.20493238,0.045712814
ENSG00000235830,SRGAP3-AS4,-2.442914954,0.045717458
ENSG00000132004,FBXW9,-1.184004793,0.045728519
ENSG00000185523,SPATA45,-2.298806029,0.045752874
ENSG00000064692,SNCAIP,-1.191494396,0.045833598
ENSG00000099622,CIRBP,-0.857585025,0.045833598
ENSG00000117543,DPH5,-0.865461729,0.045833598
ENSG00000168096,ANKS3,-0.800121307,0.045833598
ENSG00000188766,SPRED3,2.398502838,0.045833598
ENSG00000213619,NDUFS3,-0.666464523,0.045833598
ENSG00000277831,RP11-269C23.5,-3.253305443,0.045833598
ENSG00000185361,TNFAIP8L1,-1.250751174,0.045842336
ENSG00000100583,SAMD15,-1.655445068,0.045927982
ENSG00000228327,RP11-206L10.2,2.305941182,0.045927982
ENSG00000175505,CLCF1,1.37262424,0.045940089
ENSG00000166321,NUDT13,-1.356482293,0.045947221
ENSG00000009830,POMT2,-1.074805298,0.045977204
ENSG00000154269,ENPP3,-1.759562316,0.045984123
ENSG00000126746,ZNF384,1.178508959,0.045997169
ENSG00000110987,BCL7A,-0.838890757,0.046008794
ENSG00000244094,SPRR2F,3.217850724,0.046008794
ENSG00000269139,CTD-3193O13.8,-4.003064456,0.046008794
ENSG00000155097,ATP6V1C1,0.881530572,0.046051292
ENSG00000156886,ITGAD,4.295410026,0.046051292
ENSG00000084207,GSTP1,-0.798043516,0.046113807
ENSG00000159885,ZNF222,0.975682994,0.046202169
ENSG00000168772,CXXC4,-1.715313181,0.046202169
ENSG00000278385,RP11-89H19.2,-1.320415212,0.046202169
ENSG00000279369,RP11-51F16.1,1.484647443,0.046202169
ENSG00000151575,TEX9,-1.58257962,0.04626694
ENSG00000164746,C7orf57,-1.338718359,0.04626694
ENSG00000166979,EVA1C,-0.691939194,0.046301309
ENSG00000143194,MAEL,-3.070653885,0.04639449
ENSG00000243742,RPLP0P2,1.620089127,0.046492472
ENSG00000073792,IGF2BP2,-1.256682165,0.046531604
ENSG00000267493,CIRBP-AS1,2.248926848,0.046531604
ENSG00000178821,TMEM52,-1.83355318,0.046624174
ENSG00000258890,CEP95,-0.870530672,0.046691293
ENSG00000042445,RETSAT,0.711386949,0.046721518
ENSG00000159247,TUBBP5,-1.261448567,0.046745931
ENSG00000157168,NRG1,2.129776808,0.046754733
ENSG00000234869,RP3-439F8.1,-1.442601694,0.046779343
ENSG00000124613,ZNF391,-1.232005444,0.046845504
ENSG00000105755,ETHE1,0.96688459,0.046876843
ENSG00000134548,SPX,-2.7951318,0.046887769
ENSG00000119227,PIGZ,-1.17700228,0.046892538
ENSG00000254703,SENCR,2.824201384,0.047005553
ENSG00000101665,SMAD7,1.036654547,0.047038233
ENSG00000285476,NA,-2.610461725,0.047038233
ENSG00000112514,CUTA,-0.792092532,0.047066824
ENSG00000133315,MACROD1,-1.221394065,0.047066824
ENSG00000179348,GATA2,3.332029813,0.047066824
ENSG00000122420,PTGFR,-2.542771317,0.04710334
ENSG00000113318,MSH3,-0.819199132,0.047108532
ENSG00000267275,CTD-2562J15.6,-1.806178501,0.047108532
ENSG00000178645,C10orf53,-3.984288097,0.047161439
ENSG00000152315,KCNK13,2.250416756,0.047168183
ENSG00000235411,AC007041.2,2.322628552,0.047196331
ENSG00000171763,SPATA5L1,0.825125717,0.047209907
ENSG00000084636,COL16A1,-1.388555819,0.047235431
ENSG00000137074,APTX,-0.70775759,0.047273237
ENSG00000165490,DDIAS,1.367763057,0.047273237
ENSG00000273004,GS1-279B7.2,1.82700198,0.047273237
ENSG00000183876,ARSI,2.603499479,0.047284251
ENSG00000283709,NA,-1.840930777,0.047284251
ENSG00000120860,CCDC53,-0.783630239,0.047326976
ENSG00000186094,AGBL4,-1.571843544,0.047326976
ENSG00000278668,RP11-227G15.11,-2.319385332,0.047359387
ENSG00000158125,XDH,1.036803845,0.047402773
ENSG00000249436,CTD-2023N9.3,-4.141090859,0.047404834
ENSG00000103042,SLC38A7,1.075472697,0.047456108
ENSG00000126001,CEP250,-0.67507914,0.047489859
ENSG00000155465,SLC7A7,1.169204816,0.047490298
ENSG00000109881,CCDC34,-1.425507612,0.047503454
ENSG00000125122,LRRC29,-1.470842631,0.047503454
ENSG00000152256,PDK1,0.937113731,0.047503454
ENSG00000090238,YPEL3,1.261610357,0.04752478
ENSG00000070404,FSTL3,1.818504182,0.047592235
ENSG00000110446,SLC15A3,1.88905911,0.047642865
ENSG00000114120,SLC25A36,-1.638623587,0.047642865
ENSG00000285684,NA,-2.252367613,0.047642865
ENSG00000134461,ANKRD16,-0.863294777,0.047657699
ENSG00000115355,CCDC88A,0.877699491,0.047681059
ENSG00000164823,OSGIN2,0.915188207,0.047685214
ENSG00000229312,RP11-470P21.2,-4.051621966,0.047716343
ENSG00000150477,KIAA1328,-1.047933575,0.047720948
ENSG00000287275,NA,-3.064935522,0.047865792
ENSG00000142224,IL19,2.175640034,0.047883588
ENSG00000206561,COLQ,-1.601329343,0.047883588
ENSG00000285231,NA,3.276247936,0.047904616
ENSG00000166326,TRIM44,-0.619066203,0.047931761
ENSG00000119723,COQ6,-0.869488548,0.04795661
ENSG00000139438,FAM222A,1.172407772,0.04795661
ENSG00000286379,NA,2.421137477,0.04795661
ENSG00000198182,ZNF607,-0.792069154,0.047973328
ENSG00000234459,AC002064.4,-2.950653743,0.048033813
ENSG00000273628,RP11-756A22.7,-2.752281872,0.048062006
ENSG00000151778,SERP2,-1.460962839,0.048070086
ENSG00000119041,GTF3C3,-0.702656682,0.048086745
ENSG00000132589,FLOT2,1.269997341,0.048086745
ENSG00000124209,RAB22A,0.596792715,0.048226834
ENSG00000224505,AC002117.1,-3.108634234,0.048299479
ENSG00000162482,AKR7A3,-1.541486852,0.04833172
ENSG00000168542,COL3A1,2.591684929,0.04833172
ENSG00000279198,CTD-2231E14.2,1.957788764,0.04833172
ENSG00000287346,NA,-1.406630653,0.04833855
ENSG00000129749,CHRNA10,1.200026323,0.048370108
ENSG00000234705,HMGA1P4,-2.192999686,0.048376781
ENSG00000120217,CD274,2.001977827,0.048393838
ENSG00000135956,TMEM127,1.020996798,0.048393838
ENSG00000242866,STRC,-1.677566855,0.048393838
ENSG00000286330,NA,-2.494675706,0.048514852
ENSG00000248359,CTC-537E7.2,-2.690297257,0.048526482
ENSG00000249506,ZEB2P1,-2.423615685,0.048549087
ENSG00000137745,MMP13,2.853756619,0.048554998
ENSG00000142173,COL6A2,3.981349684,0.048571903
ENSG00000132600,PRMT7,-0.92600538,0.048603148
ENSG00000071462,WBSCR22,-0.748984251,0.048655679
ENSG00000189051,RNF222,3.454775257,0.048748393
ENSG00000113810,SMC4,1.181003797,0.048789075
ENSG00000175591,P2RY2,0.801780011,0.048789075
ENSG00000167566,NCKAP5L,1.253673665,0.048811019
ENSG00000178096,BOLA1,-0.765849871,0.048811019
ENSG00000223823,LINC01342,-2.132828112,0.048811019
ENSG00000168488,ATXN2L,1.153098924,0.048858714
ENSG00000186666,BCDIN3D,-0.884859788,0.048858714
ENSG00000287886,NA,-2.280421928,0.048858714
ENSG00000258561,RP11-72M17.1,-1.725627805,0.048917641
ENSG00000123595,RAB9A,0.705307454,0.04892873
ENSG00000167395,ZNF646,1.364969064,0.04892873
ENSG00000187122,SLIT1,-1.284642963,0.04892873
ENSG00000271737,CTB-113I20.2,-1.577382531,0.04892873
ENSG00000231424,RP1-45C12.1,-1.496782038,0.049000543
ENSG00000125388,GRK4,-1.083981941,0.049005533
ENSG00000198363,ASPH,0.806524951,0.049014179
ENSG00000095752,IL11,3.154434876,0.049037697
ENSG00000251634,RP11-1280N14.3,1.461965769,0.049067993
ENSG00000158156,XKR8,0.980231099,0.049084191
ENSG00000185624,P4HB,0.965523538,0.049084191
ENSG00000135336,ORC3,-0.878218452,0.049168794
ENSG00000123892,RAB38,1.000744976,0.049280447
ENSG00000139428,MMAB,-0.930254396,0.049292978
ENSG00000154856,APCDD1,-1.263949434,0.049371315
ENSG00000214514,KRT42P,-2.076898331,0.049371315
ENSG00000248487,ABHD14A,-1.581549785,0.049371315
ENSG00000100012,SEC14L3,-2.259326291,0.049422259
ENSG00000183426,NPIPA1,-1.003135578,0.049436492
ENSG00000260011,RP13-20L14.1,-2.914290619,0.049478848
ENSG00000158828,PINK1,1.270577392,0.049520031
ENSG00000122033,MTIF3,-0.650689353,0.049591595
ENSG00000103037,SETD6,-0.792852313,0.049676436
ENSG00000104921,FCER2,3.302423111,0.049676436
ENSG00000261888,AC144831.1,1.300807795,0.049676436
ENSG00000105928,DFNA5,1.312076127,0.049703961
ENSG00000160472,TMEM190,-2.148542193,0.049720215
ENSG00000236756,DNAJC9-AS1,-2.028339484,0.049732239
ENSG00000265547,RP11-293E1.2,-2.905080733,0.049732239
ENSG00000169905,TOR1AIP2,0.721015116,0.049737288
ENSG00000288556,NA,-3.12826567,0.049738976
ENSG00000177238,TRIM72,3.228925481,0.049744324
ENSG00000231738,TSPAN19,-1.470115269,0.049750605
ENSG00000204789,ZNF204P,-1.406801718,0.049804096
ENSG00000099795,NDUFB7,-0.806950426,0.04985216
ENSG00000101276,SLC52A3,1.558847075,0.04985216
ENSG00000135253,KCP,1.662588058,0.04985216
